ra_2mass dec_2mass x_2mass y_2mass x_corr y_corr ra_corr dec_corr j_m h_m k_m ph_qual flux
245.893368 -26.495323 1927.0179192151118 1408.7149921495093 1936.2407328013762 1438.6175045121258 245.8930587873068 -26.494425941500673 14.206 13.792 13.779 AAA 38568.7421875
245.895146 -26.495001 1873.9751715650548 1419.4447667655131 1882.2697370674432 1449.5350501839098 245.89486788896255 -26.494098310213765 14.139 14.576 13.546 UCU 26634.9765625
245.90377 -26.49725 1616.7107063733808 1344.4503473692678 1620.503143734915 1373.22822844823 245.9036427374201 -26.496386680082647 14.069 13.619 13.484 AAE 134899.390625
245.902493 -26.495226 1654.797128635983 1411.9222453324237 1659.2560783871127 1441.8808846257411 245.90234340237717 -26.494327258870186 14.597 14.135 14.354 UUB 85979.8515625
245.900073 -26.497557 1727.000277485885 1334.2310037927239 1732.722782341888 1362.8300463590967 245.8998810676899 -26.496699048379483 16.378 15.446 14.773 CBU 35158.84765625
245.895611 -26.494093 1860.1007245058713 1449.7103979426183 1868.1524871847241 1480.3303299066142 245.8953410249151 -26.493174421140374 14.309 14.113 13.92 BBA 197005.359375
245.893777 -26.507143 1914.841526151416 1014.7140679931708 1923.8512528590659 1037.7215641830514 245.89347490989795 -26.50645279217509 14.276 13.743 13.751 EEA 143881.796875
245.893594 -26.508686 1920.3034833565532 963.2810625744347 1929.4087943152929 985.3884811694872 245.89328870434088 -26.50802279426167 13.737 13.697 13.012 AUA 158285.0625
245.89224 -26.505774 1960.6867997916897 1060.3500524233357 1970.4988187880444 1084.1561783407442 245.8919110257955 -26.505059831251955 12.845 12.48 12.339 AAA 356452.78125
245.891803 -26.507862 1973.725710383384 990.7506805377637 1983.7659103150932 1013.3388174471747 245.89146637483023 -26.50718437019233 13.839 13.269 13.051 EEA 114157.6796875
245.902736 -26.509319 1647.6105377976307 942.1544184938506 1651.9437222090892 963.8921208174932 245.90259063477887 -26.50866688638427 12.426 12.415 10.425 EEU 959526.0
245.900898 -26.507654 1702.4291361999053 997.6613501763727 1707.7216460834038 1020.3704238044593 245.90072048302477 -26.50697274679444 14.963 14.469 14.444 BCD 178621.5
245.901184 -26.509434 1693.905194061728 938.3269750173641 1699.0485349578082 959.9976970801679 245.90101148357485 -26.508783897129224 12.345 12.194 12.124 BBC 407643.8125
245.897699 -26.504536 1797.8428454604982 1101.604881415719 1804.805095256057 1126.1329668404942 245.89746552629828 -26.503800177166926 12.505 11.865 11.747 AAA 1019192.125
245.897972 -26.509237 1789.7143496867761 944.90405740649 1796.5343508062947 966.6898784111036 245.8977432924849 -26.50858344505372 12.907 12.352 12.23 AAA 386728.34375
245.892839 -26.498875 1942.8059022880266 1290.3158490839317 1952.305005578067 1318.1463764429006 245.8925205239843 -26.498040100245113 12.001 11.369 11.182 AAA 918477.25
245.893765 -26.501068 1915.1866242672531 1217.2141644594817 1924.2023901919301 1243.7654123375228 245.8934627162537 -26.500271479742857 14.332 13.918 13.831 ABA 127011.0625
245.892276 -26.502901 1959.6079656478123 1156.1166977654045 1969.401105046649 1181.5987399762992 245.89194766393143 -26.502136553879698 11.717 11.071 10.847 EBE 1403616.75
245.894833 -26.502249 1883.3300764433695 1177.8453292488016 1891.7883527811287 1203.7076225106557 245.89454939574324 -26.5014731494427 12.008 11.43 11.21 AAA 1054759.875
245.892419 -26.50408 1955.3443007110895 1116.8164597176408 1965.0628259735336 1141.6107477626997 245.89209316205626 -26.503336186692795 11.955 11.363 11.223 AAA 941454.0625
245.895689 -26.506994 1857.807522664148 1019.6766899475883 1865.8191543107707 1042.7710320216713 245.89542035855433 -26.506301188549827 13.678 13.21 12.805 AAA 524281.71875
245.91334 -26.509356 1331.30691977367 940.8658586337876 1330.1047908697092 962.5810111598789 245.91338014348412 -26.508704537879332 16.421 14.601 14.492 DUU 13615.8115234375
245.91115 -26.50609 1396.6101575180355 1049.7461094733676 1396.5508352746012 1073.3666663891515 245.9111518310819 -26.505381383238614 15.031 14.481 14.406 UUB 104984.015625
245.911507 -26.506168 1385.9615246120538 1047.1439764325785 1385.7158512927647 1070.7189960201488 245.91151507634447 -26.50546074822656 14.953 14.423 14.503 ABU 65164.68359375
245.906267 -26.500528 1542.2381168968595 1235.1723756597623 1544.7272839425545 1262.0378922338082 245.9061834133814 -26.499722046893307 15.055 14.663 14.574 AAB 21096.490234375
245.906333 -26.502869 1540.281870561827 1157.1386903169487 1542.736803296659 1182.6386173974954 245.90625056619888 -26.5021040143912 11.819 11.543 11.432 AAA 1473689.0
245.906064 -26.504004 1548.312280549022 1119.3066272510896 1550.90774545863 1144.1444932279837 245.90597685964624 -26.50325887671015 13.834 13.38 13.295 ABA 57493.3515625
245.909658 -26.502728 1441.0948781330496 1161.8214113869278 1441.814038500378 1187.4032860861992 245.90963373117927 -26.50196054816572 14.315 13.883 14.056 AAU 152984.65625
245.908699 -26.503695 1469.7080760756885 1129.59331211864 1470.927967407013 1154.6111950807162 245.90865795485243 -26.502944470423383 14.217 13.833 14.192 UUA 17795.17578125
245.908994 -26.503639 1460.9078283752287 1131.4583880017706 1461.9737153717952 1156.5089097918017 245.9089581154073 -26.502887490506048 15.029 14.671 13.59 ABU 76948.984375
245.907105 -26.501341 1517.2442633607766 1208.068262832851 1519.29603796959 1234.459457432426 245.9070360718972 -26.500549274835063 14.631 14.298 14.946 UUC 21446.240234375
245.908016 -26.502474 1490.0749928019457 1170.2969366770799 1491.6513051759798 1196.0271330689288 245.9079630074707 -26.50170210271294 14.543 14.148 14.059 ABA 183796.59375
245.905375 -26.508623 1568.8889413136308 965.3431235612035 1571.8444977866193 987.4866282235246 245.905275802635 -26.507958708689156 12.429 11.863 11.744 AAA 1091225.5
245.908206 -26.508854 1484.444643058369 957.629198078008 1485.9224243118904 979.6377090443732 245.90815632836075 -26.508193752690868 13.995 13.525 13.381 ACE 264354.625
245.904178 -26.506376 1604.5833139821161 1040.2484744014405 1608.1635219768032 1063.7028227034657 245.90405786457768 -26.505672385282775 11.312 10.672 10.522 AAA 3199025.0
245.906986 -26.504574 1520.8120802487433 1100.3021427027486 1522.9262916530963 1124.8074302000468 245.90691498819692 -26.503838852221985 14.54 13.988 13.915 ABA 238513.15625
245.908718 -26.504789 1469.1478692304095 1093.1265288492236 1470.3579569419417 1117.5062431040851 245.90867728683108 -26.50405761541189 15.864 15.136 14.241 DDU 39187.59375
245.909011 -26.506605 1460.4187444570655 1032.5915907776966 1461.4760724850642 1055.9119436163064 245.90897541185814 -26.505905395466215 14.086 13.695 13.458 AAE 101138.46875
245.901972 -26.508404 1670.3958007574345 972.657397180007 1675.1277272706895 994.9289016306573 245.90181327048325 -26.507735873068818 14.42 12.282 13.736 DUD 296260.625
245.900642 -26.505495 1710.0569748019072 1069.6289413416343 1715.4829718609408 1093.5974478151131 245.90046000805464 -26.50477596399605 13.257 12.668 12.541 ADA 607021.25
245.902406 -26.505568 1657.4376577332737 1067.1890909093788 1661.942816743606 1091.1149000002931 245.90225486671315 -26.504850243583814 9.349 8.619 8.432 AAA 4889027.0
245.905323 -26.49987 1570.3952282900414 1257.110142850442 1573.377144785117 1284.3595703503247 245.90522290070996 -26.49905253128716 15.003 14.572 14.485 AAB 52265.48828125
245.904492 -26.501438 1595.19263537591 1204.8471743155458 1598.6085064949884 1231.1819998660678 245.90437736263823 -26.500647970622275 14.504 14.123 14.02 BCB 89432.0390625
245.895211 -26.499895 1872.0482563613577 1256.3112045879147 1880.3091008476815 1283.5466506682033 245.89493401392446 -26.49907795523708 13.844 13.344 13.188 ADE 23979.671875
245.897344 -26.50297 1808.4277159990024 1153.8058823181384 1815.575201028985 1179.2474852587059 245.89710431944172 -26.502206771594903 11.198 10.741 10.593 AAA 1862684.375
245.896338 -26.501396 1838.432696174769 1206.2751918364945 1846.1052683578275 1232.6350076936333 245.8960807248383 -26.500605224846698 13.937 13.547 13.475 AAA 240081.015625
245.896467 -26.498739 1834.5770364781529 1294.841576023553 1842.1821346165207 1322.7513036039652 245.89621198744146 -26.497901727631376 14.1 13.496 13.427 AAE 199008.09375
245.899238 -26.502935 1751.9288503833816 1154.9669760927054 1758.0876052650908 1180.428898174328 245.89903145169185 -26.50217116209684 14.375 13.93 13.771 ABA 196559.40625
245.903857 -26.503611 1614.1454789646737 1132.416546912802 1617.8930248465554 1157.483836483776 245.90373125216271 -26.502858997542344 11.459 11.046 10.889 AAA 2070384.75
245.901702 -26.501751 1678.4218202129873 1194.4251612254125 1683.2942020667147 1220.5776015468573 245.9015385567239 -26.500966445356326 11.067 10.624 10.464 AAA 2802627.0
245.901619 -26.50325 1680.904000027996 1144.458783029607 1685.819820028486 1169.7368117326253 245.9014541026096 -26.50249167773442 14.735 14.234 14.316 BDA 54049.6484375
245.914583 -26.510675 1294.2397426157945 896.8909933028633 1292.388938111571 917.8365856856635 245.91464488952704 -26.510046619919656 14.601 14.227 13.993 ABA 98195.8828125
245.910712 -26.510574 1409.7047503807894 900.2819684433774 1409.8745835124532 921.2869028911368 245.91070616860196 -26.50994385317405 10.161 9.439 9.269 AAA 4509367.0
245.912056 -26.511166 1369.6194375917507 880.5405844526341 1369.0877777496064 901.2000446805553 245.91207368118523 -26.51054621311653 14.214 11.231 10.76 AUU 57351.84765625
245.914286 -26.512386 1303.1115190698604 839.8596314892077 1301.415970653583 859.8071750402689 245.91434269454223 -26.511787562524887 14.167 13.72 13.708 AAA 235352.515625
245.908395 -26.513788 1478.8361923116404 793.1614910660452 1480.215825677094 812.2918171597009 245.90834863272593 -26.513214097705518 13.676 13.082 12.946 EAE 602086.375
245.908403 -26.511614 1478.5847000689678 865.6281333643814 1479.9599323201746 886.0266256982582 245.9083567735763 -26.51100205272836 11.436 11.16 11.011 AAA 2884603.75
245.907401 -26.512323 1508.4765058117528 841.9999811043984 1510.3748446634584 861.9849807737255 245.9073372436118 -26.51172345982725 14.051 13.565 13.353 AAA 392969.84375
245.913306 -26.518717 1332.3884506758388 628.8326653592045 1331.205248562666 645.0872370029906 245.91334555196343 -26.51822935530418 13.123 12.75 12.627 CDA 269313.65625
245.914406 -26.515327 1299.5541685362764 741.8254718595441 1297.796366485661 760.057417617086 245.91446479543865 -26.514780029949108 14.858 13.047 14.02 BUB 78081.765625
245.912593 -26.515238 1353.6302092733104 744.8038841111936 1352.8187379355934 763.0879520831395 245.91262007671153 -26.514689472995194 12.501 11.886 11.81 AAA 1668164.5
245.909122 -26.515766 1457.1636287302151 727.2242348084777 1458.163992232994 745.2006589176262 245.90908835093649 -26.515226712898347 14.037 13.546 13.225 UBU 69128.0859375
245.91164 -26.516516 1382.0641687343923 702.2097422777365 1381.7502916872443 719.748412767597 245.91165040396498 -26.5159898381087 15.395 13.989 14.122 CUU 104621.5703125
245.912305 -26.517363 1362.2351785285036 673.9723310564113 1361.5742941527524 691.0168468498986 245.9123270385277 -26.516851660528427 14.61 14.304 14.205 AUU 164407.46875
245.91179 -26.512918 1377.5656687540209 822.1421940283523 1377.1730679572163 841.7796824238485 245.91180302784946 -26.512328873126837 14.432 13.942 13.914 EEB 91390.15625
245.895357 -26.513172 1867.7264897106897 813.7440680363155 1875.9117032806269 833.2345892269511 245.89508253555883 -26.51258730284374 13.919 13.358 13.04 ACA 230733.703125
245.893567 -26.509773 1921.1111074333367 927.0477695810217 1930.23055181342 948.5211055486898 245.89326122905257 -26.509128816690772 14.723 13.795 14.191 BUB 19249.224609375
245.894763 -26.511906 1885.4411535816664 855.9453793055983 1893.9363737693457 876.1744234434461 245.89447814683535 -26.51129914667596 11.616 11.004 10.848 AAA 2230294.5
245.892835 -26.511782 1942.94941644501 860.0823756817971 1952.4510312327977 880.3838172562287 245.89251641755777 -26.511172972548408 13.643 13.263 12.841 ACA 13396.1904296875
245.899968 -26.518383 1730.2102582138664 640.0311390257757 1735.988937732609 656.4816839587269 245.8997741952045 -26.517889502973606 11.122 9.478 9.343 FDD 851919.25
245.899759 -26.516916 1736.4385810479191 688.9318379529828 1742.3262562162577 706.2381451171601 245.89956154118744 -26.516396830191795 7.509 6.586 6.301 AAA 3860907.5
245.899143 -26.511745 1754.793693395323 861.3005173172089 1761.0025830297413 881.6232763702601 245.89893477357023 -26.511135336844752 10.783 10.09 9.887 AAA 3320953.0
245.901886 -26.512047 1672.9764900934415 851.2243574100547 1677.7535786700769 871.3707836647309 245.90172576081667 -26.511442625432732 9.976 9.118 9.488 CDC 2531376.75
245.898849 -26.5133 1763.5684998811112 809.4680861208592 1769.9309486290306 828.8837776279743 245.89863562721717 -26.512717548890596 12.101 11.99 11.871 AAA 963491.0
245.898844 -26.514923 1763.723214998538 755.3680909324036 1770.0883712610125 773.8370325237206 245.89863053667096 -26.514368951370123 12.324 11.532 13.192 UUD 185493.53125
245.896682 -26.511957 1828.2012570019126 854.2408760983176 1835.694778999446 874.4400914300381 245.89643071889827 -26.51135104282739 12.049 11.42 11.233 AAA 1636089.125
245.908071 -26.528109 1488.5838803420825 315.7964581557853 1490.134098248069 326.5728961735116 245.9080189577659 -26.527785715022667 12.933 11.106 10.871 AUU 899257.25
245.909074 -26.527664 1458.66784756926 330.62444184600326 1459.694534901722 341.6603695783084 245.90903950752696 -26.527332927833353 14.187 12.725 12.714 AUU 148257.40625
245.91219 -26.521158 1365.6914473997929 547.4730203614431 1365.0910477292894 562.3037982177684 245.91221002722313 -26.52071307302291 14.406 14.106 13.791 EBA 76479.40625
245.908539 -26.522106 1474.5905647341488 515.894011024574 1475.8958996169963 530.172156217504 245.90849514875887 -26.52167766270024 14.728 14.274 14.191 BDC 68647.9375
245.912021 -26.524937 1370.7579117993282 421.50737684796223 1370.2461752558165 434.1337559428016 245.91203807096204 -26.524558205529203 12.867 12.327 12.259 AAA 1184107.0
245.910793 -26.521629 1407.360970950679 531.7814174099262 1407.489787942316 546.3375922146 245.9107885852167 -26.521192315594067 14.083 13.739 13.501 EEA 281021.625
245.901284 -26.520948 1690.9691887678305 554.5265397072042 1696.0611495712676 569.4807541520803 245.9011132155629 -26.520499392165533 13.077 12.842 12.486 EAE 350171.53125
245.902017 -26.522388 1669.1130799134996 506.52380409155614 1673.8225588119858 520.6379706631584 245.9018590381308 -26.521964593016047 12.165 11.733 12.571 UUA 792705.5
245.905362 -26.525312 1569.3623362139915 409.0430819546548 1572.3261770977365 421.4513358888613 245.9052625604969 -26.524939766067753 13.228 12.591 12.392 AAA 333478.53125
245.905234 -26.523882 1573.172593115608 456.71033842597603 1576.203113495131 469.9527693484307 245.90513232220871 -26.52348474098025 14.925 14.456 14.258 CDC 233577.84375
245.9064 -26.521486 1538.3837664647742 536.5715413228346 1540.8054823779078 551.2115432959843 245.90631872482905 -26.521046811748274 14.672 14.395 14.138 CDC 139700.5625
245.904521 -26.520702 1594.4221609893473 562.7135411679009 1597.824548806661 577.8110281383392 245.90440685043873 -26.5202490904449 14.146 14.986 14.887 UDD 113959.765625
245.905423 -26.522314 1567.5276090587963 508.97614501852445 1570.4593422173252 523.1332275563486 245.9053246304109 -26.52188930112019 15.19 14.894 14.159 DDD 129449.96875
245.906935 -26.523224 1522.436713600469 478.6355842997469 1524.5793560884772 492.26170702499246 245.90686308413748 -26.522815227033522 12.797 12.364 12.184 AAA 505445.15625
245.909752 -26.524994 1438.4304548323794 419.6207010328271 1439.1029877919461 432.21406330090167 245.9097293710724 -26.524616202978894 12.154 11.641 11.363 AAA 2146113.0
245.902376 -26.520056 1658.3956311152865 584.2557635201457 1662.917554659804 599.7302393817483 245.90222432241998 -26.5195917834207 13.33 12.742 14.489 UUD 115976.546875
245.903831 -26.517532 1614.9869429987107 668.3831981978136 1618.7492145011881 685.3299041662755 245.90370478175723 -26.517023614871697 12.014 11.33 10.45 AAU 1991845.0
245.903652 -26.519947 1620.337220006022 587.8839400538483 1624.1931213561274 603.4219090047907 245.90352264729393 -26.519480877195907 13.924 13.65 13.624 EEB 111176.1484375
245.911757 -26.519617 1378.5954894493273 598.8423471752108 1378.2209105146906 614.572088250777 245.91176945126145 -26.519145105579625 14.63 14.579 14.463 DDC 220868.984375
245.908775 -26.516008 1467.5150738606935 719.1594474323105 1468.6965876532556 736.994737762376 245.90873528001043 -26.515472947805183 13.986 12.934 13.306 AUA 297919.1875
245.908198 -26.517286 1484.7327481914135 676.5625050473494 1486.2155712847632 693.6523488856781 245.9081481846832 -26.51677331261139 12.337 11.772 11.541 AAA 985503.5625
245.909565 -26.518648 1443.9681763029646 631.155108033748 1444.7376193882665 647.4503224243387 245.90953910065633 -26.518159147974085 11.078 10.403 10.223 AAA 4431211.5
245.902799 -26.511049 1645.7390505175822 884.4874853797099 1650.0394839016399 905.2160163738552 245.9026547347017 -26.510427161430755 8.818 8.056 7.858 AAA 4954340.5
245.904523 -26.512377 1594.3216155352006 840.2135821537383 1597.7222438070667 860.1673198414289 245.9044088938544 -26.511778403002495 12.619 12.483 12.53 AAA 735573.5
245.907005 -26.515015 1520.3033351069523 752.2686130565169 1522.408643471324 770.683313785006 245.90693431402943 -26.51446256961415 15.686 15.261 16.233 DDD 93021.484375
245.905703 -26.512724 1559.1264605275587 828.6415688185069 1561.911173586791 848.392796272831 245.90560953730485 -26.51213147637144 13.352 15.305 12.759 UDU 137279.359375
245.903162 -26.515654 1634.932375637988 730.985987771379 1639.0436922116528 749.028242557378 245.90302407956915 -26.515112749255675 11.783 11.316 11.552 UUA 111325.296875
245.90283 -26.515478 1644.834180751995 736.8539958434989 1649.118778915155 754.9989407707603 245.90268627138641 -26.514933668924485 12.108 11.911 11.124 AAU 1332914.5
245.907056 -26.518341 1518.8006730629945 641.4016721275846 1520.8796848415968 657.8762013898173 245.90698620422125 -26.517846774617237 12.837 13.098 12.783 UEA 341855.03125
245.906209 -26.518393 1544.0639014104017 639.6724740832807 1546.5850196850838 656.1167423797382 245.9061243853935 -26.517899684150827 13.314 12.153 12.108 AUU 492500.1875
245.904799 -26.517752 1586.1158934707275 661.0456587966853 1589.3729216064653 677.8639578256274 245.90468971718133 -26.517247465681283 11.753 11.129 10.472 AAU 2899846.25
245.94895 -26.489288 268.7753761844094 1609.4230918618532 248.97894526763662 1642.8379959694357 245.94961299449 -26.488285259950906 15.123 14.622 14.252 ABB 131841.5625
245.949415 -26.490454 254.9219174723837 1570.549518989193 234.88305102815025 1603.284135571504 245.9500861347839 -26.489471662711733 15.508 15.125 14.633 AAU 107940.59375
245.948956 -26.492147 268.64343707334956 1514.1229027192123 248.84469722213316 1545.8700535167986 245.94961911624355 -26.491194292309387 15.634 15.025 15.099 AAC 104004.0
245.945879 -26.49865 360.542098530035 1297.400203702037 342.3515852543105 1325.3547072668227 245.94648832992132 -26.497811108426564 15.832 15.284 15.564 ABD 88041.4296875
245.946649 -26.497341 337.55105950656525 1341.0227267988494 318.95820304793006 1369.7406245178292 245.9472717919523 -26.496479197613144 15.166 14.814 14.728 ABB 135788.296875
245.947065 -26.494783 325.1001505289919 1426.2835522328796 306.28940316324906 1456.493514396955 245.94769505447704 -26.49387643085547 15.355 14.98 15.045 ABC 57883.71484375
245.949526 -26.496729 251.71460961856792 1361.3810002902624 231.61961528689267 1390.455167795342 245.95019911375982 -26.495856474453717 10.959 10.309 10.107 AAA 6533707.5
245.956267 -26.498573 50.65074762031281 1299.8089350106864 27.037135703668127 1327.8055913733735 245.9570580418795 -26.497732709494795 16.752 16.145 16.036 CCU 42261.453125
245.953958 -26.495466 119.47661830361403 1403.412972302659 97.06745912392716 1433.2226993179556 245.95470863096594 -26.494571349691952 15.06 14.615 14.701 AAB 72837.265625
245.954464 -26.496815 104.40558239496613 1358.4382003693663 81.73268008687796 1387.4608688758303 245.95522349102274 -26.495943954441646 15.679 15.23 15.131 AAC 85137.6328125
245.951426 -26.496696 195.03318987495732 1362.4523789108603 173.94627069776902 1391.5452955418004 245.95213234881305 -26.495822887689453 14.087 15.537 13.216 UCU 55227.1796875
245.951224 -26.493555 201.0057029779266 1467.1555626381405 180.02330278004024 1498.0807849843081 245.95192679581038 -26.492626921308563 14.322 13.934 13.858 AAA 193762.09375
245.950253 -26.494654 229.99186674216435 1430.5368789785011 209.51672441015216 1460.821274360625 245.95093881800364 -26.49374515853365 15.497 15.233 14.21 BDU 38968.8046875
245.944846 -26.509016 391.51763451553165 951.8809682893004 373.8691931195533 973.7888852343633 245.94543731446686 -26.508358517551372 12.177 11.611 11.506 AEA 2323339.5
245.944099 -26.506039 413.75452227583673 1051.1245760975996 396.49522641566375 1074.7692561793078 245.94467723107138 -26.505329423207066 12.885 12.311 12.125 AAA 1220530.125
245.945703 -26.507812 365.93552413674206 992.002447296289 347.8393958091349 1014.6124901239743 245.94630930048294 -26.507133443945822 13.092 13.585 12.395 UAU 238939.796875
245.953224 -26.509993 141.6288293673174 919.1908346083753 119.60733388124527 940.526674214022 245.95396188683964 -26.509352575621197 15.3 14.792 14.561 AAA 124466.1796875
245.951455 -26.506208 194.33082542323382 1045.3850108287904 173.23161486814024 1068.9292485182943 245.9521619157028 -26.505501347259433 16.671 15.85 14.962 CCU 53161.2890625
245.952228 -26.50815 171.306191417822 980.6397390848905 149.80404976763384 1003.0509345188764 245.9529484507465 -26.507477328306287 16.135 15.387 15.229 AAC 46764.7421875
245.94549 -26.50144 372.1899772829229 1204.4055589553636 354.203301885374 1230.7326562370827 245.94609254022592 -26.500649935013378 13.968 13.492 13.448 AAA 343656.15625
245.945794 -26.502794 363.1425904384571 1159.2679538647133 344.99758577112993 1184.805143057346 245.94640186538822 -26.502027628675968 14.854 14.443 14.272 ABB 190002.1875
245.947113 -26.503384 323.8056576013905 1139.5826324796972 304.97225660941467 1164.775328548092 245.9477439422015 -26.50262794788171 15.414 14.842 14.69 AAB 124412.703125
245.948038 -26.502062 296.1911857696275 1183.6360182264411 276.87453152059584 1209.5996485454039 245.94868511589763 -26.501282808736452 14.412 14.037 13.762 AAA 88398.2109375
245.949208 -26.504595 261.33119935862214 1099.1854979225288 241.40449534739787 1123.6712441361733 245.94987559778343 -26.503860130727624 13.927 13.396 13.278 AAA 484748.5625
245.947013 -26.506086 326.83180270958815 1049.5173311249243 308.05135925700597 1073.1338844196107 245.94764220794752 -26.505377233259605 13.014 12.456 12.29 AAA 1081326.125
245.949657 -26.509781 248.02385323577823 926.3120586435904 227.8642706674043 947.7725196698532 245.9503324834077 -26.509136883468468 13.646 13.181 12.852 EEE 548524.25
245.949183 -26.507723 262.12862641414335 994.9191290006451 242.21587737639084 1017.5802137581566 245.9498501789504 -26.507042870767833 15.427 14.88 14.859 ABC 118404.1953125
245.951207 -26.504625 201.70157229401912 1098.155501888124 180.73134980916439 1122.6232231711663 245.95190956740134 -26.50389064603794 12.734 12.586 12.53 AAA 954937.3125
245.953591 -26.5049 130.59176245976664 1088.9518420069878 108.3771183028125 1113.2584992421102 245.95433527363608 -26.504170446328047 14.188 13.734 13.567 AAA 283682.03125
245.955282 -26.506927 80.18608855226739 1021.358088199069 57.08934510193194 1044.4818547425527 245.9560558690618 -26.506232909689178 16.227 15.607 15.779 BBD 45697.0390625
245.954135 -26.499931 114.27580384936527 1254.576686881539 91.77563041672897 1281.781778901966 245.954888756895 -26.499114486095678 16.638 16.065 15.982 BCU 38063.75
245.956149 -26.502239 54.23807491030311 1177.6107605306956 30.687241221233307 1203.4689488399829 245.95693800340638 -26.501462865032583 16.336 16.034 16.056 UCU 28928.263671875
245.947939 -26.500422 299.11785519738646 1238.3041616390024 279.8524176633407 1265.224484467685 245.94858437469946 -26.499614109235715 15.629 15.075 14.909 BCB 111590.53125
245.948045 -26.499142 295.93499391874707 1280.969327050904 276.61385631232497 1308.6362902742949 245.9486922215931 -26.498311708789487 15.518 15.081 15.168 ABC 101584.7265625
245.949932 -26.499657 239.6517494024656 1263.7748696585243 219.34565501700877 1291.1409298775486 245.9506122332685 -26.49883571241699 15.863 15.27 14.964 ABB 87599.7109375
245.951487 -26.500048 193.27082118774047 1250.7180139384425 172.1530605585258 1277.8555791823653 245.952194436863 -26.499233547274667 16.251 15.643 15.922 BBU 57675.32421875
245.955401 -26.502962 76.56447797857618 1153.5229310880045 53.40435634320124 1178.9595823820446 245.95617692354796 -26.5021985216508 15.007 15.298 14.371 UBU 73105.8828125
245.955068 -26.503834 86.51374568071788 1124.461626191888 63.52773623013036 1149.3897046502461 245.95583810426504 -26.50308578344581 14.526 14.494 13.857 UAU 151063.21875
245.9523 -26.502172 169.05489332904017 1179.9054390314082 147.5133539622982 1205.803784214458 245.95302167206327 -26.501394713101092 14.837 14.387 14.309 AAA 197819.5625
245.943193 -26.531698 441.16410221127035 195.83641737334028 424.38447399996755 204.51355467737375 245.94375550976005 -26.53143745898734 14.133 13.58 13.562 AAA 387924.6875
245.942435 -26.530888 463.75792459055083 222.84650472115132 447.3736882708854 231.99631855377152 245.942984242578 -26.530613286982273 13.734 13.13 13.98 UUA 212252.234375
245.941395 -26.529737 494.7573081437811 261.2267940472656 478.91556103629716 271.0482629430928 245.94192603970686 -26.52944214847523 14.98 13.735 13.574 AUU 138383.15625
245.939029 -26.529406 565.3149755336935 272.29015777548756 550.7079876055332 282.3052355365587 245.93951863948908 -26.52910536453768 14.111 13.694 13.492 AAE 203095.921875
245.940495 -26.53157 521.6245491403838 200.1383515158993 506.2529787503405 208.8907726674276 245.94101030044976 -26.531307229297703 14.627 14.104 13.965 AAA 265456.5
245.948669 -26.530737 277.83795763330954 227.7929810530477 258.2001218918924 237.02935822147606 245.94932732139526 -26.530459617796296 14.494 13.87 10.691 CDU 42702.7734375
245.947516 -26.529552 312.20502872209295 267.3097415507963 293.1686167247294 277.23766202793524 245.94815414004862 -26.529253885609208 8.916 8.151 7.974 AAA 1748134.5
245.941241 -26.526567 499.3042910858028 366.89548803676587 483.5421161798042 378.56615907740934 245.94176933025906 -26.526216674083365 15.609 14.914 14.886 AAB 88833.5859375
245.944138 -26.525389 412.88547248920486 406.12373708673647 395.6109682577659 418.4809024857544 245.94471701266434 -26.525018047728672 16.784 16.316 15.509 DDU 48377.29296875
245.941043 -26.525036 505.1874416250396 417.9313936122058 489.5282218534777 430.49519300041936 245.94156785875106 -26.524658882337818 14.749 14.251 14.17 AAA 231498.34375
245.944112 -26.527952 413.69987617003426 320.69072702562164 396.43962400300984 331.5528147485701 245.94469057090046 -26.527625900307076 15.423 14.888 14.68 BCC 86940.53125
245.940763 -26.527361 513.5716699890645 340.434966612212 498.0591742138731 351.6425785279258 245.94128297041226 -26.52702457085133 15.577 15.244 15.046 BAC 113164.59375
245.942376 -26.529602 465.4985195895456 265.7139637718407 449.14474368236256 275.61395813784804 245.9429242039705 -26.52930478222368 14.39 13.384 13.272 AUU 232263.78125
245.942209 -26.527441 470.4472561280684 337.74952053338546 454.1800831103095 348.9101371427198 245.94275427146343 -26.527105965391854 14.576 14.05 13.935 AAA 254385.6875
245.953979 -26.52376 119.35285479859454 460.27864571597206 96.94152975756992 473.58352201600167 245.95473018672993 -26.523360493866917 15.448 14.963 14.969 AAC 42861.2109375
245.954485 -26.525562 104.29365597958895 400.20387973960345 81.61879495923176 412.4574476350466 245.9552450520697 -26.52519402612786 14.282 13.754 13.664 AAA 340843.78125
245.956556 -26.525745 42.530410402953294 394.07022592747865 18.774692585004914 406.21645488120953 245.95735228904755 -26.525380217202038 14.386 13.953 13.811 AAA 246161.65625
245.951202 -26.532024 202.31775839608872 184.85508957971498 181.35831916802022 193.34005364736004 245.95190465062856 -26.531769128058293 14.454 13.967 13.867 AAA 249457.9375
245.95481 -26.532099 94.71823987390508 182.2985632216965 71.87580907169831 190.7387880780762 245.9555757828932 -26.531845421771532 15.377 14.846 14.677 AAB 82819.6796875
245.953935 -26.528885 120.75615528959679 289.44593069273253 98.36938800716462 299.7612344798554 245.95468545099325 -26.52857518152151 15.95 15.664 14.109 ACU 75471.796875
